Journal Title,Publisher Name,Link to Journal
Advances in Mental Health,"Routledge, part of the Taylor & Francis Group",/content/routledg/ramh20;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Mental Health and Intellectual Disabilities,Emerald Group Publishing Limited,/content/mcb/amhid;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Modern Oncology Research,Directory of Open Access Journals,/content/doaj/24247847;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Neonatal Care,Wolters Kluwer,/content/wk/anc;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Nursing Science,Wolters Kluwer,/content/wk/ans;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Oceanography and Limnology,Directory of Open Access Journals,/content/doaj/1947573x;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Online Education: A Peer-Reviewed Journal,Henry Stewart Publications,/content/hsp/aoe;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in OptoElectronics,Directory of Open Access Journals,/content/doaj/1687563x;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Organic Synthesis,Bentham Science Publishers,/content/ben/aos;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Organic Synthesis,Bentham Science Publishers,/content/ben/aios;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances In Physics,Taylor and Francis Ltd,/content/tandf/tadp;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Radiation Oncology,Directory of Open Access Journals,/content/doaj/24521094;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Radio Science,Directory of Open Access Journals,/content/doaj/16849965;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Rehabilitation,Directory of Open Access Journals,/content/doaj/17344948;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Science and Research,Directory of Open Access Journals,/content/doaj/19920628;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Science and Technology Research Journal,Directory of Open Access Journals,/content/doaj/20804075;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Social Work,Directory of Open Access Journals,/content/doaj/15278565;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Statistical Climatology,Directory of Open Access Journals,/content/doaj/23643579;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in Technology Innovation,Directory of Open Access Journals,/content/doaj/24150436;jsessionid=dif5jnh30f2q.x-ic-live-02
Advances in the History of Rhetoric,"Routledge, part of the Taylor & Francis Group",/content/routledg/uahr20;jsessionid=dif5jnh30f2q.x-ic-live-02
Adverse Drug Reaction Bulletin,Wolters Kluwer,/content/wk/fad;jsessionid=dif5jnh30f2q.x-ic-live-02
AERA Open,Directory of Open Access Journals,/content/doaj/23328584;jsessionid=dif5jnh30f2q.x-ic-live-02
Aerokosmičeskij Naučnyj Žurnal,Directory of Open Access Journals,/content/doaj/24130982;jsessionid=dif5jnh30f2q.x-ic-live-02
Aerosol Science and Technology,Taylor and Francis Ltd,/content/tandf/uast;jsessionid=dif5jnh30f2q.x-ic-live-02
Aerospace (Basel),Directory of Open Access Journals,/content/doaj/22264310;jsessionid=dif5jnh30f2q.x-ic-live-02
Aerospace Medicine and Human Performance,Aerospace Medical Association,/content/asma/amhp;jsessionid=dif5jnh30f2q.x-ic-live-02
Aerul şi Apa: Componente ale Mediului,Directory of Open Access Journals,/content/doaj/2067743x;jsessionid=dif5jnh30f2q.x-ic-live-02
Aestimatio : Critical Reviews in the History of Science,Directory of Open Access Journals,/content/doaj/15494470;jsessionid=dif5jnh30f2q.x-ic-live-02
Aestimum,Directory of Open Access Journals,/content/doaj/15926117;jsessionid=dif5jnh30f2q.x-ic-live-02
Affectio Societatis,Directory of Open Access Journals,/content/doaj/01238884;jsessionid=dif5jnh30f2q.x-ic-live-02
Africa Education Review,"Routledge, part of the Taylor & Francis Group",/content/routledg/aer;jsessionid=dif5jnh30f2q.x-ic-live-02
Africa Journal of Management,"Routledge, part of the Taylor & Francis Group",/content/routledg/rajm20;jsessionid=dif5jnh30f2q.x-ic-live-02
Africa Spectrum,Directory of Open Access Journals,/content/doaj/00020397;jsessionid=dif5jnh30f2q.x-ic-live-02
Africa’s Public Service Delivery & Performance Review,Directory of Open Access Journals,/content/doaj/23102195;jsessionid=dif5jnh30f2q.x-ic-live-02
African and Black Diaspora: An International Journal,"Routledge, part of the Taylor & Francis Group",/content/routledg/abdij;jsessionid=dif5jnh30f2q.x-ic-live-02
African Historical Review,"Routledge, part of the Taylor & Francis Group",/content/routledg/ahr;jsessionid=dif5jnh30f2q.x-ic-live-02
African Identities,"Routledge, part of the Taylor & Francis Group",/content/routledg/cafi;jsessionid=dif5jnh30f2q.x-ic-live-02
African Journal of AIDS Research,"Routledge, part of the Taylor & Francis Group",/content/routledg/ajar;jsessionid=dif5jnh30f2q.x-ic-live-02
African Journal of Aquatic Science,Taylor and Francis Ltd,/content/tandf/ajas;jsessionid=dif5jnh30f2q.x-ic-live-02
African Journal of Economic and Management Studies,Emerald Group Publishing Limited,/content/mcb/ajems;jsessionid=dif5jnh30f2q.x-ic-live-02
African Journal of Emergency Medicine,Directory of Open Access Journals,/content/doaj/2211419x;jsessionid=dif5jnh30f2q.x-ic-live-02
African Journal of Health Professions Education,Directory of Open Access Journals,/content/doaj/20785127;jsessionid=dif5jnh30f2q.x-ic-live-02
African Journal of Herpetology,Taylor and Francis Ltd,/content/tandf/ther20;jsessionid=dif5jnh30f2q.x-ic-live-02
African Journal of Laboratory Medicine,Directory of Open Access Journals,/content/doaj/22252002;jsessionid=dif5jnh30f2q.x-ic-live-02
African Journal of Marine Science,Taylor and Francis Ltd,/content/tandf/ajms;jsessionid=dif5jnh30f2q.x-ic-live-02
African Journal of Paediatric Surgery,Directory of Open Access Journals,/content/doaj/01896725;jsessionid=dif5jnh30f2q.x-ic-live-02
African Journal of Primary Health Care & Family Medicine,Directory of Open Access Journals,/content/doaj/20712928;jsessionid=dif5jnh30f2q.x-ic-live-02
African Journal of Range and Forage Science,Taylor and Francis Ltd,/content/tandf/rf;jsessionid=dif5jnh30f2q.x-ic-live-02
"African Journal of Research in Mathematics, Science and Technology Education","Routledge, part of the Taylor & Francis Group",/content/routledg/rmse20;jsessionid=dif5jnh30f2q.x-ic-live-02
"African Journal of Science, Technology, Innovation and Development","Routledge, part of the Taylor & Francis Group",/content/routledg/rajs20;jsessionid=dif5jnh30f2q.x-ic-live-02
African Journal of Urology,Directory of Open Access Journals,/content/doaj/11105704;jsessionid=dif5jnh30f2q.x-ic-live-02
African Security,"Routledge, part of the Taylor & Francis Group",/content/routledg/uafs20;jsessionid=dif5jnh30f2q.x-ic-live-02
African Security Review,"Routledge, part of the Taylor & Francis Group",/content/routledg/rasr20;jsessionid=dif5jnh30f2q.x-ic-live-02
African Studies,"Routledge, part of the Taylor & Francis Group",/content/routledg/cast;jsessionid=dif5jnh30f2q.x-ic-live-02
African Vision and Eye Health,Directory of Open Access Journals,/content/doaj/24133183;jsessionid=dif5jnh30f2q.x-ic-live-02
African Zoology,Taylor and Francis Ltd,/content/tandf/tafz20;jsessionid=dif5jnh30f2q.x-ic-live-02
Afriques : Débats,Directory of Open Access Journals,/content/doaj/21086796;jsessionid=dif5jnh30f2q.x-ic-live-02
Agathos : An International Review of the Humanities and Social Sciences,Directory of Open Access Journals,/content/doaj/20691025;jsessionid=dif5jnh30f2q.x-ic-live-02
Age of Human Rights Journal,Directory of Open Access Journals,/content/doaj/23409592;jsessionid=dif5jnh30f2q.x-ic-live-02
Agenda,"Routledge, part of the Taylor & Francis Group",/content/routledg/ragn20;jsessionid=dif5jnh30f2q.x-ic-live-02
"Agenda Setting Journal. Theory, Practice, Critique, The",John Benjamins Publishing Company,/content/jbp/asj;jsessionid=dif5jnh30f2q.x-ic-live-02
Aging and Mental Health,"Routledge, part of the Taylor & Francis Group",/content/routledg/camh;jsessionid=dif5jnh30f2q.x-ic-live-02
"Aging, Neuropsychology, and Cognition (Neuropsychology, Development and Cogniti","Routledge, part of the Taylor & Francis Group",/content/routledg/anec;jsessionid=dif5jnh30f2q.x-ic-live-02
Ágora: Estudos em Teoria Psicanalítica,Directory of Open Access Journals,/content/doaj/15161498;jsessionid=dif5jnh30f2q.x-ic-live-02
Agrárinformatika Folyóirat,Directory of Open Access Journals,/content/doaj/2061862x;jsessionid=dif5jnh30f2q.x-ic-live-02
Agrekon,"Routledge, part of the Taylor & Francis Group",/content/routledg/ragr20;jsessionid=dif5jnh30f2q.x-ic-live-02
Agric,Directory of Open Access Journals,/content/doaj/08549028;jsessionid=dif5jnh30f2q.x-ic-live-02
Agricultural Economics & Development,Directory of Open Access Journals,/content/doaj/20084722;jsessionid=dif5jnh30f2q.x-ic-live-02
Agricultural Finance Review,Emerald Group Publishing Limited,/content/mcb/afr;jsessionid=dif5jnh30f2q.x-ic-live-02
Agricultural History Review,British Agricultural History Society,/content/bahs/agrev;jsessionid=dif5jnh30f2q.x-ic-live-02
Agricultural Science and Technology,Directory of Open Access Journals,/content/doaj/13138820;jsessionid=dif5jnh30f2q.x-ic-live-02
Agriculture,Directory of Open Access Journals,/content/doaj/20770472;jsessionid=dif5jnh30f2q.x-ic-live-02
Agriculture,Directory of Open Access Journals,/content/doaj/13384376;jsessionid=dif5jnh30f2q.x-ic-live-02
Agriculture and Natural Resources,Directory of Open Access Journals,/content/doaj/2452316x;jsessionid=dif5jnh30f2q.x-ic-live-02
Agriculture & Food Security,Directory of Open Access Journals,/content/doaj/20487010;jsessionid=dif5jnh30f2q.x-ic-live-02
Agricultures,Directory of Open Access Journals,/content/doaj/11667699;jsessionid=dif5jnh30f2q.x-ic-live-02
Agriekonomika,Directory of Open Access Journals,/content/doaj/23019948;jsessionid=dif5jnh30f2q.x-ic-live-02
Agriscientia,Directory of Open Access Journals,/content/doaj/1668298x;jsessionid=dif5jnh30f2q.x-ic-live-02
Agriscientia,Directory of Open Access Journals,/content/doaj/03276244;jsessionid=dif5jnh30f2q.x-ic-live-02
Agrisost,Directory of Open Access Journals,/content/doaj/10250247;jsessionid=dif5jnh30f2q.x-ic-live-02
Agritech,Directory of Open Access Journals,/content/doaj/14111063;jsessionid=dif5jnh30f2q.x-ic-live-02
Agritech,Directory of Open Access Journals,/content/doaj/02160455;jsessionid=dif5jnh30f2q.x-ic-live-02
Agro@mbiente On-line,Directory of Open Access Journals,/content/doaj/19828470;jsessionid=dif5jnh30f2q.x-ic-live-02
Agroecology and Sustainable Food Systems,Taylor and Francis Ltd,/content/tandf/wjsa21;jsessionid=dif5jnh30f2q.x-ic-live-02
Agrointek,Directory of Open Access Journals,/content/doaj/19078056;jsessionid=dif5jnh30f2q.x-ic-live-02
AgroLife Scientific Journal,Directory of Open Access Journals,/content/doaj/22855718;jsessionid=dif5jnh30f2q.x-ic-live-02
Agronomia Colombiana,Directory of Open Access Journals,/content/doaj/01209965;jsessionid=dif5jnh30f2q.x-ic-live-02
Agronomia Costarricense,Directory of Open Access Journals,/content/doaj/03779424;jsessionid=dif5jnh30f2q.x-ic-live-02
Agronomía Mesoamericana,Directory of Open Access Journals,/content/doaj/10217444;jsessionid=dif5jnh30f2q.x-ic-live-02
Agronomy,Directory of Open Access Journals,/content/doaj/20734395;jsessionid=dif5jnh30f2q.x-ic-live-02
Agrotrop: Journal on Agriculture Science,Directory of Open Access Journals,/content/doaj/2088155x;jsessionid=dif5jnh30f2q.x-ic-live-02
Agrovigor,Directory of Open Access Journals,/content/doaj/19795777;jsessionid=dif5jnh30f2q.x-ic-live-02
AICCM Bulletin,"Routledge, part of the Taylor & Francis Group",/content/routledg/ybac20;jsessionid=dif5jnh30f2q.x-ic-live-02
AIDS,Wolters Kluwer,/content/wk/aids;jsessionid=dif5jnh30f2q.x-ic-live-02
AIDS Care,Taylor and Francis Ltd,/content/tandf/caic;jsessionid=dif5jnh30f2q.x-ic-live-02
AIDS Research and Therapy,Directory of Open Access Journals,/content/doaj/17426405;jsessionid=dif5jnh30f2q.x-ic-live-02
AILA Review,John Benjamins Publishing Company,/content/jbp/aila;jsessionid=dif5jnh30f2q.x-ic-live-02
AIMS Agriculture and Food,Directory of Open Access Journals,/content/doaj/24712086;jsessionid=dif5jnh30f2q.x-ic-live-02
AIMS Bioengineering,Directory of Open Access Journals,/content/doaj/23751487;jsessionid=dif5jnh30f2q.x-ic-live-02
AIMS Biophysics,Directory of Open Access Journals,/content/doaj/23779098;jsessionid=dif5jnh30f2q.x-ic-live-02
AIMS Energy,Directory of Open Access Journals,/content/doaj/23338326;jsessionid=dif5jnh30f2q.x-ic-live-02
AIMS Environmental Science,Directory of Open Access Journals,/content/doaj/23720344;jsessionid=dif5jnh30f2q.x-ic-live-02
AIMS Genetics,Directory of Open Access Journals,/content/doaj/23771143;jsessionid=dif5jnh30f2q.x-ic-live-02
AIMS Geosciences,Directory of Open Access Journals,/content/doaj/24712132;jsessionid=dif5jnh30f2q.x-ic-live-02
AIMS Materials Science,Directory of Open Access Journals,/content/doaj/23720468;jsessionid=dif5jnh30f2q.x-ic-live-02
AIMS Medical Science,Directory of Open Access Journals,/content/doaj/2375155x;jsessionid=dif5jnh30f2q.x-ic-live-02
AIMS Microbiology,Directory of Open Access Journals,/content/doaj/24711888;jsessionid=dif5jnh30f2q.x-ic-live-02
AIMS Molecular Science,Directory of Open Access Journals,/content/doaj/2372028x;jsessionid=dif5jnh30f2q.x-ic-live-02
AIMS Neuroscience,Directory of Open Access Journals,/content/doaj/23738006;jsessionid=dif5jnh30f2q.x-ic-live-02
AIMS Public Health,Directory of Open Access Journals,/content/doaj/23278994;jsessionid=dif5jnh30f2q.x-ic-live-02
Ain Shams Engineering Journal,Directory of Open Access Journals,/content/doaj/20904479;jsessionid=dif5jnh30f2q.x-ic-live-02
AIP Advances,Directory of Open Access Journals,/content/doaj/21583226;jsessionid=dif5jnh30f2q.x-ic-live-02
Air,Directory of Open Access Journals,/content/doaj/11786221;jsessionid=dif5jnh30f2q.x-ic-live-02
Aircraft Engineering and Aerospace Technology: An International Journal,Emerald Group Publishing Limited,/content/mcb/127;jsessionid=dif5jnh30f2q.x-ic-live-02
Aisthema: International Journal,Directory of Open Access Journals,/content/doaj/22843515;jsessionid=dif5jnh30f2q.x-ic-live-02
Aisthesis : Pratiche,Directory of Open Access Journals,/content/doaj/20358466;jsessionid=dif5jnh30f2q.x-ic-live-02
"AJN, American Journal of Nursing",Wolters Kluwer,/content/wk/ajn;jsessionid=dif5jnh30f2q.x-ic-live-02
AJOB Neuroscience,Taylor and Francis Ltd,/content/tandf/uabn20;jsessionid=dif5jnh30f2q.x-ic-live-02
AJOB Primary Research,Taylor and Francis Ltd,/content/tandf/uabr20;jsessionid=dif5jnh30f2q.x-ic-live-02
AKCE International Journal of Graphs and Combinatorics,Directory of Open Access Journals,/content/doaj/09728600;jsessionid=dif5jnh30f2q.x-ic-live-02
Akroterion,Directory of Open Access Journals,/content/doaj/03031896;jsessionid=dif5jnh30f2q.x-ic-live-02
Akrual: Jurnal Akuntansi,Directory of Open Access Journals,/content/doaj/20859643;jsessionid=dif5jnh30f2q.x-ic-live-02
Aksara,Directory of Open Access Journals,/content/doaj/08543283;jsessionid=dif5jnh30f2q.x-ic-live-02
Aksiologiya: Jurnal Pengabdian Kepada Masyarakat,Directory of Open Access Journals,/content/doaj/25284967;jsessionid=dif5jnh30f2q.x-ic-live-02
Aktualʹnaâ Infektologiâ,Directory of Open Access Journals,/content/doaj/2312413x;jsessionid=dif5jnh30f2q.x-ic-live-02
Aktualʹnì Pitannâ Farmacevtičnoï ì Medičnoï Nauki ta Praktiki,Directory of Open Access Journals,/content/doaj/23068094;jsessionid=dif5jnh30f2q.x-ic-live-02
Aktualʹnì Pitannâ Suspìlʹnih Nauk ta Istorìï Medicini,Directory of Open Access Journals,/content/doaj/23119896;jsessionid=dif5jnh30f2q.x-ic-live-02
Aktualʹnì Problemi Rozvitku Ekonomìki Regìonu,Directory of Open Access Journals,/content/doaj/23138246;jsessionid=dif5jnh30f2q.x-ic-live-02
Aktualności Neurologiczne,Directory of Open Access Journals,/content/doaj/16419227;jsessionid=dif5jnh30f2q.x-ic-live-02
Akuntansi Dewantara,Directory of Open Access Journals,/content/doaj/25500376;jsessionid=dif5jnh30f2q.x-ic-live-02
Al Ibtida: Jurnal Pendidikan Guru MI,Directory of Open Access Journals,/content/doaj/24425133;jsessionid=dif5jnh30f2q.x-ic-live-02
Al Ihkam: Jurnal Hukum & Pranata Sosial,Directory of Open Access Journals,/content/doaj/1907591x;jsessionid=dif5jnh30f2q.x-ic-live-02
Al Masaq: Islam and the Medieval Mediterranean,"Routledge, part of the Taylor & Francis Group",/content/routledg/calm;jsessionid=dif5jnh30f2q.x-ic-live-02
Al Tijarah,Directory of Open Access Journals,/content/doaj/24604089;jsessionid=dif5jnh30f2q.x-ic-live-02
Alınteri Zirai Bilimleri Dergisi,Directory of Open Access Journals,/content/doaj/25647814;jsessionid=dif5jnh30f2q.x-ic-live-02
Alʹmanah Kliničeskoj Mediciny,Directory of Open Access Journals,/content/doaj/20720505;jsessionid=dif5jnh30f2q.x-ic-live-02
Álabe,Directory of Open Access Journals,/content/doaj/21719624;jsessionid=dif5jnh30f2q.x-ic-live-02
Al-Ahkam,Directory of Open Access Journals,/content/doaj/08544603;jsessionid=dif5jnh30f2q.x-ic-live-02
Al-Ahwal: Jurnal Hukum Keluarga Islam,Directory of Open Access Journals,/content/doaj/2085627x;jsessionid=dif5jnh30f2q.x-ic-live-02
Al-Albab,Directory of Open Access Journals,/content/doaj/02166143;jsessionid=dif5jnh30f2q.x-ic-live-02
Al-A'raf: Jurnal Pemikiran Islam dan Filsafat,Directory of Open Access Journals,/content/doaj/16939867;jsessionid=dif5jnh30f2q.x-ic-live-02
Al-Athfal: Jurnal Pendidikan Anak,Directory of Open Access Journals,/content/doaj/24774189;jsessionid=dif5jnh30f2q.x-ic-live-02
Al-Balagh: Jurnal Dakwah dan Komunikasi,Directory of Open Access Journals,/content/doaj/25275704;jsessionid=dif5jnh30f2q.x-ic-live-02
