Journal Title,Publisher Name,Link to Journal,Print ISSN,Online ISSN,Latest Issue
Active and Passive Electronic Components,Directory of Open Access Journals,/content/doaj/08827516;jsessionid=dif5jnh30f2q.x-ic-live-02,08827516,N/A,"Number 4, 2004"
"Activities, Adaptation & Aging","Routledge, part of the Taylor & Francis Group",/content/routledg/waaa20;jsessionid=dif5jnh30f2q.x-ic-live-02,01924788,01924788,"Number 3, 2 July 2024"
Actual Problems of Economics and Law,Directory of Open Access Journals,/content/doaj/1993047x;jsessionid=dif5jnh30f2q.x-ic-live-02,1993047X,N/A,"Number 1, 2018"
Actualidad Económica,Directory of Open Access Journals,/content/doaj/0327585x;jsessionid=dif5jnh30f2q.x-ic-live-02,0327585X,N/A,"Number 93, 2018"
Actualidades en Psicologia,Directory of Open Access Journals,/content/doaj/02586444;jsessionid=dif5jnh30f2q.x-ic-live-02,02586444,N/A,"Number 112, 2011"
Actualidades Investigativas en Educación,Directory of Open Access Journals,/content/doaj/14094703;jsessionid=dif5jnh30f2q.x-ic-live-02,14094703,N/A,"Number 3, 2016"
Actuators,Directory of Open Access Journals,/content/doaj/20760825;jsessionid=dif5jnh30f2q.x-ic-live-02,20760825,N/A,"Number 2, 2016"
Acupuncture & Electro-Therapeutics Research,Cognizant Communication Corporation,/content/cog/aetr;jsessionid=dif5jnh30f2q.x-ic-live-02,03601293,03601293,"Number 4, 2024"
ADCAIJ : Advances in Distributed Computing and Artificial Intelligence Journal,Directory of Open Access Journals,/content/doaj/22552863;jsessionid=dif5jnh30f2q.x-ic-live-02,22552863,N/A,"Number 4, 2016"
Addiction Science & Clinical Practice,Directory of Open Access Journals,/content/doaj/19400632;jsessionid=dif5jnh30f2q.x-ic-live-02,19400632,N/A,"Number 1, 2017"
Addictive Disorders & Their Treatment,Wolters Kluwer,/content/wk/addit;jsessionid=dif5jnh30f2q.x-ic-live-02,15315754,15315754,"Number 4, 9 December 2020"
Addin,Directory of Open Access Journals,/content/doaj/08540594;jsessionid=dif5jnh30f2q.x-ic-live-02,08540594,N/A,"Number 2, 2016"
"Adelphi Papers, The","Routledge, part of the Taylor & Francis Group",/content/routledg/adelph;jsessionid=dif5jnh30f2q.x-ic-live-02,0567932X,N/A,"Number 398, 1 May 2008"
Adelphi Series,"Routledge, part of the Taylor & Francis Group",/content/routledg/tadl20;jsessionid=dif5jnh30f2q.x-ic-live-02,19445571,19445571,"Numbers 508-510, 3 May 2024"
Adeptus,Directory of Open Access Journals,/content/doaj/23000783;jsessionid=dif5jnh30f2q.x-ic-live-02,23000783,N/A,"Number 8, 2016"
Âderna Fìzika ta Energetika,Directory of Open Access Journals,/content/doaj/1818331x;jsessionid=dif5jnh30f2q.x-ic-live-02,1818331X,N/A,"Number 4, 2017"
Adli Tıp Bülteni,Directory of Open Access Journals,/content/doaj/1300865x;jsessionid=dif5jnh30f2q.x-ic-live-02,1300865X,N/A,"Number 1, 2016"
AD-minister,Directory of Open Access Journals,/content/doaj/16920279;jsessionid=dif5jnh30f2q.x-ic-live-02,16920279,N/A,"Number 31, 2018"
Administração: Ensino e Pesquisa,Directory of Open Access Journals,/content/doaj/21776083;jsessionid=dif5jnh30f2q.x-ic-live-02,21776083,N/A,"Number 1, 2018"
Administration,Directory of Open Access Journals,/content/doaj/24499471;jsessionid=dif5jnh30f2q.x-ic-live-02,24499471,N/A,"Number 4, 2016"
Administrative Sciences,Directory of Open Access Journals,/content/doaj/20763387;jsessionid=dif5jnh30f2q.x-ic-live-02,20763387,N/A,"Number 4, 2015"
Administrative Theory & Praxis,"Routledge, part of the Taylor & Francis Group",/content/routledg/madt20;jsessionid=dif5jnh30f2q.x-ic-live-02,10841806,N/A,"Number 2, 2 April 2024"
Adolescent Health,Directory of Open Access Journals,/content/doaj/1179318x;jsessionid=dif5jnh30f2q.x-ic-live-02,1179318X,N/A,"Number 1, 2016"
Adolescent Psychiatry,Bentham Science Publishers,/content/ben/aps;jsessionid=dif5jnh30f2q.x-ic-live-02,22106766,N/A,"Number 2, 2024"
Adoption Quarterly,"Routledge, part of the Taylor & Francis Group",/content/routledg/wado20;jsessionid=dif5jnh30f2q.x-ic-live-02,10926755,10926755,"Number 3, 2 July 2024"
Advanced Biomedical Research,Directory of Open Access Journals,/content/doaj/22779175;jsessionid=dif5jnh30f2q.x-ic-live-02,22779175,N/A,"Number 1, 2015"
Advanced Composite Materials,Taylor and Francis Ltd,/content/tandf/acm;jsessionid=dif5jnh30f2q.x-ic-live-02,09243046,09243046,"Number 4, 2024"
Advanced Electromagnetics,Directory of Open Access Journals,/content/doaj/21190275;jsessionid=dif5jnh30f2q.x-ic-live-02,21190275,N/A,"Number 4, 2017"
Advanced Emergency Nursing Journal,Wolters Kluwer,/content/wk/tme;jsessionid=dif5jnh30f2q.x-ic-live-02,19314485,19314485,"Number 4, 05 October/December 2024"
Advanced Pharmaceutical Bulletin,Directory of Open Access Journals,/content/doaj/22285881;jsessionid=dif5jnh30f2q.x-ic-live-02,22285881,N/A,"Number 2, 2018"
Advanced Robotics,Taylor and Francis Ltd,/content/tandf/arb;jsessionid=dif5jnh30f2q.x-ic-live-02,01691864,01691864,"Number 13, 2024"
"Advanced Science, Engineering and Medicine",American Scientific Publishers,/content/asp/asem;jsessionid=dif5jnh30f2q.x-ic-live-02,21646627,21646627,"Number 12, December 2020"
Advanced Science Letters,American Scientific Publishers,/content/asp/asl;jsessionid=dif5jnh30f2q.x-ic-live-02,19366612,N/A,"Number 1, January 2019"
Advancements in Life Sciences,Directory of Open Access Journals,/content/doaj/23105380;jsessionid=dif5jnh30f2q.x-ic-live-02,23105380,N/A,"Number 3, 2017"
Advances In Anatomic Pathology,Wolters Kluwer,/content/wk/adapa;jsessionid=dif5jnh30f2q.x-ic-live-02,10724109,10724109,"Number 6, 4 November 2024"
"Advances in Applied Ceramics (Structural, Functional and Bioceramics)",Taylor and Francis Ltd,/content/tandf/yaac20;jsessionid=dif5jnh30f2q.x-ic-live-02,17436753,N/A,"Numbers 5-8, 17 November 2023"
Advances in Bioscience and Clinical Medicine,Directory of Open Access Journals,/content/doaj/22031413;jsessionid=dif5jnh30f2q.x-ic-live-02,22031413,N/A,"Number 3, 2017"
Advances in Building Energy Research,Taylor and Francis Ltd,/content/tandf/aber;jsessionid=dif5jnh30f2q.x-ic-live-02,17512549,17512549,"Number 3, 2024"
Advances in Climate Change Research,Directory of Open Access Journals,/content/doaj/16749278;jsessionid=dif5jnh30f2q.x-ic-live-02,16749278,N/A,"Number 1, 2018"
Advances in Cognitive Psychology,Directory of Open Access Journals,/content/doaj/18951171;jsessionid=dif5jnh30f2q.x-ic-live-02,18951171,N/A,"Number 4, 2006"
Advances in Dermatology and Allergology,Directory of Open Access Journals,/content/doaj/1642395x;jsessionid=dif5jnh30f2q.x-ic-live-02,1642395X,N/A,"Number 6, 2017"
Advances in Difference Equations,Directory of Open Access Journals,/content/doaj/16871839;jsessionid=dif5jnh30f2q.x-ic-live-02,16871839,N/A,"Number 1, 2011"
Advances in Dual Diagnosis,Emerald Group Publishing Limited,/content/mcb/add;jsessionid=dif5jnh30f2q.x-ic-live-02,17570972,N/A,"Number 4, 2024"
Advances in Electrical and Computer Engineering,Directory of Open Access Journals,/content/doaj/15827445;jsessionid=dif5jnh30f2q.x-ic-live-02,15827445,N/A,"Number 1, 2018"
Advances in Electrical and Electronic Engineering,Directory of Open Access Journals,/content/doaj/13361376;jsessionid=dif5jnh30f2q.x-ic-live-02,13361376,N/A,"Number 1, 2018"
Advances in Environmental Technology,Directory of Open Access Journals,/content/doaj/24766674;jsessionid=dif5jnh30f2q.x-ic-live-02,24766674,N/A,"Number 3, 2017"
Advances in Genomics and Genetics,Directory of Open Access Journals,/content/doaj/11799870;jsessionid=dif5jnh30f2q.x-ic-live-02,11799870,N/A,"Number unknown, 2017"
Advances in Geosciences,Directory of Open Access Journals,/content/doaj/16807340;jsessionid=dif5jnh30f2q.x-ic-live-02,16807340,N/A,"Number 1, 2017"
Advances in Interventional Cardiology,Directory of Open Access Journals,/content/doaj/17349338;jsessionid=dif5jnh30f2q.x-ic-live-02,17349338,N/A,"Number 4, 2017"
Advances in Language and Literary Studies,Directory of Open Access Journals,/content/doaj/22034714;jsessionid=dif5jnh30f2q.x-ic-live-02,22034714,N/A,"Number 3, 2017"
Advances in Materials and Processsing Technologies,Taylor and Francis Ltd,/content/tandf/tmpt20;jsessionid=dif5jnh30f2q.x-ic-live-02,2374068X,N/A,"Number 3, 2 July 2024"
Advances in Medical Education and Practice,Directory of Open Access Journals,/content/doaj/11797258;jsessionid=dif5jnh30f2q.x-ic-live-02,11797258,N/A,"Number unknown, 2016"
Advances in Mental Health,"Routledge, part of the Taylor & Francis Group",/content/routledg/ramh20;jsessionid=dif5jnh30f2q.x-ic-live-02,18387357,N/A,"Number 2, 3 May 2024"
Advances in Mental Health and Intellectual Disabilities,Emerald Group Publishing Limited,/content/mcb/amhid;jsessionid=dif5jnh30f2q.x-ic-live-02,20441282,N/A,"Number 4, 2024"
Advances in Modern Oncology Research,Directory of Open Access Journals,/content/doaj/24247847;jsessionid=dif5jnh30f2q.x-ic-live-02,24247847,N/A,"Number 6, 2017"
Advances in Neonatal Care,Wolters Kluwer,/content/wk/anc;jsessionid=dif5jnh30f2q.x-ic-live-02,15360903,15360903,"Number 5, 27 October 2024"
Advances in Nursing Science,Wolters Kluwer,/content/wk/ans;jsessionid=dif5jnh30f2q.x-ic-live-02,01619268,01619268,"Number 4, 20 October/December 2024"
Advances in Oceanography and Limnology,Directory of Open Access Journals,/content/doaj/1947573x;jsessionid=dif5jnh30f2q.x-ic-live-02,1947573X,N/A,"Number 2, 2014"
Advances in Online Education: A Peer-Reviewed Journal,Henry Stewart Publications,/content/hsp/aoe;jsessionid=dif5jnh30f2q.x-ic-live-02,27551377,27551377,"Number 1, 2024"
Advances in OptoElectronics,Directory of Open Access Journals,/content/doaj/1687563x;jsessionid=dif5jnh30f2q.x-ic-live-02,1687563X,N/A,"Number 1, 2015"
Advances in Organic Synthesis,Bentham Science Publishers,/content/ben/aos;jsessionid=dif5jnh30f2q.x-ic-live-02,15740870,N/A,"Number 1, 2005"
Advances in Organic Synthesis,Bentham Science Publishers,/content/ben/aios;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Advances In Physics,Taylor and Francis Ltd,/content/tandf/tadp;jsessionid=dif5jnh30f2q.x-ic-live-02,00018732,00018732,"Number 3, 1 May 2011"
Advances in Radiation Oncology,Directory of Open Access Journals,/content/doaj/24521094;jsessionid=dif5jnh30f2q.x-ic-live-02,24521094,N/A,"Number 2, 2017"
Advances in Radio Science,Directory of Open Access Journals,/content/doaj/16849965;jsessionid=dif5jnh30f2q.x-ic-live-02,16849965,N/A,"Number 1, 2017"
Advances in Rehabilitation,Directory of Open Access Journals,/content/doaj/17344948;jsessionid=dif5jnh30f2q.x-ic-live-02,17344948,N/A,"Number 4, 2016"
Advances in Science and Research,Directory of Open Access Journals,/content/doaj/19920628;jsessionid=dif5jnh30f2q.x-ic-live-02,19920628,N/A,"Number 1, 2018"
Advances in Science and Technology Research Journal,Directory of Open Access Journals,/content/doaj/20804075;jsessionid=dif5jnh30f2q.x-ic-live-02,20804075,N/A,"Number 2, 2018"
Advances in Social Work,Directory of Open Access Journals,/content/doaj/15278565;jsessionid=dif5jnh30f2q.x-ic-live-02,15278565,N/A,"Number 1, 2017"
Advances in Statistical Climatology,Directory of Open Access Journals,/content/doaj/23643579;jsessionid=dif5jnh30f2q.x-ic-live-02,23643579,N/A,"Number unknown, 2017"
Advances in Technology Innovation,Directory of Open Access Journals,/content/doaj/24150436;jsessionid=dif5jnh30f2q.x-ic-live-02,24150436,N/A,"Number 4, 2018"
Advances in the History of Rhetoric,"Routledge, part of the Taylor & Francis Group",/content/routledg/uahr20;jsessionid=dif5jnh30f2q.x-ic-live-02,15362426,15362426,"Number 3, 2 September 2019"
Adverse Drug Reaction Bulletin,Wolters Kluwer,/content/wk/fad;jsessionid=dif5jnh30f2q.x-ic-live-02,00446394,00446394,"Number 1, October 2024"
AERA Open,Directory of Open Access Journals,/content/doaj/23328584;jsessionid=dif5jnh30f2q.x-ic-live-02,23328584,N/A,"Number 4, 2016"
Aerokosmičeskij Naučnyj Žurnal,Directory of Open Access Journals,/content/doaj/24130982;jsessionid=dif5jnh30f2q.x-ic-live-02,24130982,N/A,"Number 1, 2017"
Aerosol Science and Technology,Taylor and Francis Ltd,/content/tandf/uast;jsessionid=dif5jnh30f2q.x-ic-live-02,02786826,02786826,"Number 9, 1 September 2024"
Aerospace (Basel),Directory of Open Access Journals,/content/doaj/22264310;jsessionid=dif5jnh30f2q.x-ic-live-02,22264310,N/A,"Number 1, 2017"
Aerospace Medicine and Human Performance,Aerospace Medical Association,/content/asma/amhp;jsessionid=dif5jnh30f2q.x-ic-live-02,23756314,23756314,"Number 9, September 2024"
Aerul şi Apa: Componente ale Mediului,Directory of Open Access Journals,/content/doaj/2067743x;jsessionid=dif5jnh30f2q.x-ic-live-02,2067743X,N/A,"Number 1, 2016"
Aestimatio : Critical Reviews in the History of Science,Directory of Open Access Journals,/content/doaj/15494470;jsessionid=dif5jnh30f2q.x-ic-live-02,15494470,N/A,"Number 1, 2015"
Aestimum,Directory of Open Access Journals,/content/doaj/15926117;jsessionid=dif5jnh30f2q.x-ic-live-02,15926117,N/A,"Number 1, 2009"
Affectio Societatis,Directory of Open Access Journals,/content/doaj/01238884;jsessionid=dif5jnh30f2q.x-ic-live-02,01238884,N/A,"Number 25, 2016"
Africa Education Review,"Routledge, part of the Taylor & Francis Group",/content/routledg/aer;jsessionid=dif5jnh30f2q.x-ic-live-02,18146627,18146627,"Numbers 4-6, 2 November 2022"
Africa Journal of Management,"Routledge, part of the Taylor & Francis Group",/content/routledg/rajm20;jsessionid=dif5jnh30f2q.x-ic-live-02,23322373,N/A,"Number 2, 2 April 2024"
Africa Spectrum,Directory of Open Access Journals,/content/doaj/00020397;jsessionid=dif5jnh30f2q.x-ic-live-02,00020397,N/A,"Number 1, 2016"
Africa’s Public Service Delivery & Performance Review,Directory of Open Access Journals,/content/doaj/23102195;jsessionid=dif5jnh30f2q.x-ic-live-02,23102195,N/A,"Number 4, 2016"
African and Black Diaspora: An International Journal,"Routledge, part of the Taylor & Francis Group",/content/routledg/abdij;jsessionid=dif5jnh30f2q.x-ic-live-02,17528631,17528631,"Number 2, 4 May 2021"
African Historical Review,"Routledge, part of the Taylor & Francis Group",/content/routledg/ahr;jsessionid=dif5jnh30f2q.x-ic-live-02,17532523,17532523,"Number 2, 3 July 2023"
African Identities,"Routledge, part of the Taylor & Francis Group",/content/routledg/cafi;jsessionid=dif5jnh30f2q.x-ic-live-02,14725843,14725843,"Number 4, 1 October 2024"
African Journal of AIDS Research,"Routledge, part of the Taylor & Francis Group",/content/routledg/ajar;jsessionid=dif5jnh30f2q.x-ic-live-02,16085906,16085906,"Number 3, 3 July 2022"
African Journal of Aquatic Science,Taylor and Francis Ltd,/content/tandf/ajas;jsessionid=dif5jnh30f2q.x-ic-live-02,16085914,16085914,"Number 1, 2 January 2024"
African Journal of Economic and Management Studies,Emerald Group Publishing Limited,/content/mcb/ajems;jsessionid=dif5jnh30f2q.x-ic-live-02,20400705,N/A,"Number 4, 2024"
African Journal of Emergency Medicine,Directory of Open Access Journals,/content/doaj/2211419x;jsessionid=dif5jnh30f2q.x-ic-live-02,2211419X,N/A,"Number 2, 2017"
African Journal of Health Professions Education,Directory of Open Access Journals,/content/doaj/20785127;jsessionid=dif5jnh30f2q.x-ic-live-02,20785127,N/A,"Number 2, 2017"
African Journal of Herpetology,Taylor and Francis Ltd,/content/tandf/ther20;jsessionid=dif5jnh30f2q.x-ic-live-02,21564574,21564574,"Number 1, 2 January 2024"
African Journal of Laboratory Medicine,Directory of Open Access Journals,/content/doaj/22252002;jsessionid=dif5jnh30f2q.x-ic-live-02,22252002,N/A,"Number 2, 2014"
African Journal of Marine Science,Taylor and Francis Ltd,/content/tandf/ajms;jsessionid=dif5jnh30f2q.x-ic-live-02,1814232X,1814232X,"Number 2, 2 April 2024"
African Journal of Paediatric Surgery,Directory of Open Access Journals,/content/doaj/01896725;jsessionid=dif5jnh30f2q.x-ic-live-02,01896725,N/A,"Number 2, 2016"
African Journal of Primary Health Care & Family Medicine,Directory of Open Access Journals,/content/doaj/20712928;jsessionid=dif5jnh30f2q.x-ic-live-02,20712928,N/A,"Number 1, 2013"
African Journal of Range and Forage Science,Taylor and Francis Ltd,/content/tandf/rf;jsessionid=dif5jnh30f2q.x-ic-live-02,10220119,10220119,"Number 2, 3 June 2024"
"African Journal of Research in Mathematics, Science and Technology Education","Routledge, part of the Taylor & Francis Group",/content/routledg/rmse20;jsessionid=dif5jnh30f2q.x-ic-live-02,18117295,N/A,"Number 1, 2 January 2024"
"African Journal of Science, Technology, Innovation and Development","Routledge, part of the Taylor & Francis Group",/content/routledg/rajs20;jsessionid=dif5jnh30f2q.x-ic-live-02,20421338,N/A,"Number 4, 6 June 2024"
African Journal of Urology,Directory of Open Access Journals,/content/doaj/11105704;jsessionid=dif5jnh30f2q.x-ic-live-02,11105704,N/A,"Number 1, 2018"
African Security,"Routledge, part of the Taylor & Francis Group",/content/routledg/uafs20;jsessionid=dif5jnh30f2q.x-ic-live-02,19392206,19392206,"Number 4, 2 October 2023"
African Security Review,"Routledge, part of the Taylor & Francis Group",/content/routledg/rasr20;jsessionid=dif5jnh30f2q.x-ic-live-02,10246029,10246029,"Number 2, 2 April 2024"
African Studies,"Routledge, part of the Taylor & Francis Group",/content/routledg/cast;jsessionid=dif5jnh30f2q.x-ic-live-02,00020184,00020184,"Numbers 3-4, 2 October 2023"
African Vision and Eye Health,Directory of Open Access Journals,/content/doaj/24133183;jsessionid=dif5jnh30f2q.x-ic-live-02,24133183,N/A,"Number 1, 2014"
African Zoology,Taylor and Francis Ltd,/content/tandf/tafz20;jsessionid=dif5jnh30f2q.x-ic-live-02,15627020,N/A,"Number 1, 2 January 2024"
Afriques : Débats,Directory of Open Access Journals,/content/doaj/21086796;jsessionid=dif5jnh30f2q.x-ic-live-02,21086796,N/A,"Number 4, 2013"
Agathos : An International Review of the Humanities and Social Sciences,Directory of Open Access Journals,/content/doaj/20691025;jsessionid=dif5jnh30f2q.x-ic-live-02,20691025,N/A,"Number 1, 2016"
Age of Human Rights Journal,Directory of Open Access Journals,/content/doaj/23409592;jsessionid=dif5jnh30f2q.x-ic-live-02,23409592,N/A,"Number 8, 2017"
Agenda,"Routledge, part of the Taylor & Francis Group",/content/routledg/ragn20;jsessionid=dif5jnh30f2q.x-ic-live-02,10130950,10130950,"Number 4, 2 October 2023"
"Agenda Setting Journal. Theory, Practice, Critique, The",John Benjamins Publishing Company,/content/jbp/asj;jsessionid=dif5jnh30f2q.x-ic-live-02,24520063,24520063,"Number 2, 31 December 2021"
Aging and Mental Health,"Routledge, part of the Taylor & Francis Group",/content/routledg/camh;jsessionid=dif5jnh30f2q.x-ic-live-02,13607863,13607863,"Number 8, 2 August 2024"
"Aging, Neuropsychology, and Cognition (Neuropsychology, Development and Cogniti","Routledge, part of the Taylor & Francis Group",/content/routledg/anec;jsessionid=dif5jnh30f2q.x-ic-live-02,13825585,13825585,"Number 5, 2 September 2024"
Ágora: Estudos em Teoria Psicanalítica,Directory of Open Access Journals,/content/doaj/15161498;jsessionid=dif5jnh30f2q.x-ic-live-02,15161498,N/A,"Number 2, 2012"
Agrárinformatika Folyóirat,Directory of Open Access Journals,/content/doaj/2061862x;jsessionid=dif5jnh30f2q.x-ic-live-02,2061862X,N/A,"Number 2, 2014"
