"Month","Item Title","Item Type","DOI","Parent Title","Parent Type","Proprietary ID","ISSN","e-ISSN","ISBN","e-ISBN","Year","Volume","Issue","Total Downloads","Article Downloads","Preprint Downloads","PDF Downloads","HTML Downloads","Subscriber Downloads","Free Downloads","Open Access Downloads","Free Trial","Total Abstract Views","Article Abstract Views","Preprint Abstract Views","Publisher"
"2024/07","A Matching Algorithm for Detecting Land Use Changes Using Case-Based Reasoning","Article","10.14358/pers.75.11.1319","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2009","75","11","1","1","0","1","0","0","0","1","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Matching Optimization Algorithm About Low-Altitude Remote Sensing Images Based on Geometrical Constraint and Convolutional Neural Network","Article","10.14358/pers.21-00063r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","8","1","1","0","1","0","0","0","1","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Mathematical Expression for Stereoscopic Depth Perception","Article","10.14358/pers.76.3.301","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","3","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Merging Solution for Close-Range DEMs to Optimize Surface Coverage and Measurement Resolution","Article","10.14358/pers.83.1.31","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","1","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Method for Detecting Windows from Mobile Lidar Data","Article","10.14358/pers.78.11.1129","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2012","78","11","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Method for Optimizing Height Threshold When Computing Airborne Laser Scanning Metrics","Article","10.14358/pers.83.5.343","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","5","2","2","0","2","0","0","0","2","0","12","12","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Method of Extracting High-Accuracy Elevation Control Points from ICESat-2 Altimetry Data","Article","10.14358/pers.21-00009r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","11","5","5","0","5","0","0","0","5","0","40","40","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Methodology for Spatial Uncertainty Analysis Of Remote Sensing and GIS Products","Article","10.14358/pers.71.12.1423","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2005","71","12","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Methodology to Characterize Vertical Accuracies in Lidar-derived Products at Landscape Scales","Article","10.14358/pers.79.8.709","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2013","79","8","0","0","0","0","0","0","0","0","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Modeling Approach for Estimating Watershed Impervious Surface Area from National Land Cover Data 92","Article","10.14358/pers.70.11.1295","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2004","70","11","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Modified PSO Algorithm for Remote Sensing Image Template Matching","Article","10.14358/pers.76.4.379","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","4","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Multi-Scale Approach to Mapping Canopy Height","Article","10.14358/pers.79.2.185","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2013","79","2","0","0","0","0","0","0","0","0","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Multi-level Morphological Active Contour Algorithm for Delineating Tree Crowns in Mountainous Forest","Article","10.14358/pers.77.3.241","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","3","4","4","0","4","0","0","0","4","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Multi-scale Approach for Delineating Individual Tree Crowns with Very High Resolution Imagery","Article","10.14358/pers.76.4.371","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","4","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Multi-scale Segmentation Approach to Mapping Seagrass Habitats Using Airborne Digital Camera Imagery","Article","10.14358/pers.72.6.665","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2006","72","6","1","1","0","1","0","0","0","1","0","34","34","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Multidirectional and Multiscale Morphological Index for Automatic Building Extraction from Multispectral GeoEye-1 Imagery","Article","10.14358/pers.77.7.721","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","7","2","2","0","2","0","0","0","2","0","60","60","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Network Representation of Raster Land-Cover Patches","Article","10.14358/pers.76.1.61","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","1","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Network-centric Modeling Approach for Infrastructure Interdependency","Article","10.14358/pers.73.6.681","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2007","73","6","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Neural Network Approach to Soil Electrical Conductivity Estimation on Earthen Levees Using Spaceborne X-band SAR Imagery","Article","10.14358/pers.82.7.509","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","7","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A New Approach for Pass-point Generation from Aerial Video Imagery","Article","10.14358/pers.75.12.1415","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2009","75","12","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A New Approach to Land Registry System in Turkey: Blockchain-Based System Proposal","Article","10.14358/pers.86.11.701","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","11","1","1","0","1","0","0","0","1","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A New GPU Bundle Adjustment Method for Large-Scale Data","Article","10.14358/pers.83.9.633","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","9","2","2","0","2","0","0","0","2","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A New Geographic Information Framework for Great Britain","Article","10.14358/pers.69.10.1175","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2003","69","10","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A New Hybrid Modeling for Geometric Processing of Radarsat-2 data without Users GCP","Article","10.14358/pers.77.6.601","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","6","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A New Method for Segmenting Individual Trees from the Lidar Point Cloud","Article","10.14358/pers.78.1.75","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2012","78","1","43","43","0","43","0","0","0","43","0","203","203","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A New Pseudorigorous Lidar System Calibration Strategy with Minimal Requirements and Higher Capability","Article","10.14358/pers.85.4.313","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","4","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A New Spectral Index for Estimating the Oriental Migratory Locust Density","Article","10.14358/pers.74.5.619","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2008","74","5","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A New Stereo Algorithm based on Snakes","Article","10.14358/pers.77.5.495","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","5","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Novel Approach to Terrestrial Lidar Georeferencing","Article","10.14358/pers.76.6.683","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","6","0","0","0","0","0","0","0","0","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Novel Automatic Structural Linear Feature-based Matching Method Based on New Concepts of Mathematically-Generated-Points and Lines","Article","10.14358/pers.82.5.365","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","5","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Novel Class-Specific Object-Based Method for Urban Change Detection Using High-Resolution Remote Sensing Imagery","Article","10.14358/pers.87.4.249","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","4","2","2","0","2","0","0","0","2","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Novel Method for Separating Woody and Herbaceous Time Series","Article","10.14358/pers.85.7.509","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","7","1","1","0","1","0","0","0","1","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Novel Method for Urban Road Damage Detection Using Very High Resolution Satellite Imagery and Road Map","Article","10.14358/pers.77.10.1057","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","10","3","3","0","3","0","0","0","3","0","14","14","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Novel Object Detection Method for Solid Waste Incorporating a Weighted Deformable Convolution","Article","10.14358/pers.23-00024r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","11","1","1","0","1","0","1","0","0","0","54","54","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Parameterization Model for Transportation Feature Extraction","Article","10.14358/pers.70.12.1399","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2004","70","12","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Permanent Test Field for Digital Photogrammetric Systems","Article","10.14358/pers.74.1.95","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2008","74","1","0","0","0","0","0","0","0","0","0","21","21","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Photogrammetric Correction Procedure for Light Refraction Effects at a Two-Medium Boundary","Article","10.14358/pers.73.9.1129","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2007","73","9","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Photogrammetric Correction Procedure for Light Refraction Effects at a Two-Medium Boundary","Article","10.14358/pers.74.9.1129","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2008","74","9","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","A Photogrammetric Method for Single Image Orientation and Measurement","Article","10.14358/pers.71.6.727","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2005","71","6","1","1","0","1","0","0","0","1","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
