"Month","Item Title","Item Type","DOI","Parent Title","Parent Type","Proprietary ID","ISSN","e-ISSN","ISBN","e-ISBN","Year","Volume","Issue","Total Downloads","Article Downloads","Preprint Downloads","PDF Downloads","HTML Downloads","Subscriber Downloads","Free Downloads","Open Access Downloads","Free Trial","Total Abstract Views","Article Abstract Views","Preprint Abstract Views","Publisher"
"2024/10","Blind and Robust Watermarking Algorithm for Remote Sensing Images Resistant to Geometric Attacks","Article","10.14358/pers.22-00114r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","5","1","1","0","1","0","0","0","1","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Blockchain Applications in Geographical Information Systems","Article","10.14358/pers.86.1.5","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","1","1","1","0","1","0","0","0","1","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Book Review","Article","10.14358/pers.87.6.397","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","6","0","0","0","0","0","0","0","0","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Book Review LiDAR Remote Sensing and Applications","Article","10.14358/pers.86.1.13","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","1","1","1","0","1","0","0","0","1","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Book Review ‐ Remote Sensing of Soils","Article","10.14358/pers.90.8.463","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","8","2","2","0","2","0","0","0","2","0","25","25","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Book Review ‐ Top 20 Essential Skills for ArcGIS Pro","Article","10.14358/pers.90.7.391","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","7","2","2","0","2","0","0","0","2","0","14","14","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Book Review – Spatial Analysis for Radar Remote Sensing of Tropical Forests by Gianfranco D. Grandi and Elsa Carla De Grandi","Article","10.14358/pers.89.3.145","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","3","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Book Review: Fundamentals of Capturing and Processing Drone Imagery and Data. Edited by Amy E. Frazier and Kunwar K. Singh","Article","10.14358/pers.89.7.405","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","7","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Book ReviewRemote Sensing. Principles, Interpretation and Applications, Fourth Edition","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","1","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Book ReviewWomen and GIS: Mapping Their Stories","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","8","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Book Review—Connections and Content: Reflections on Networks and the History of Cartography","Article","10.14358/pers.86.11.659","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","11","0","0","0","0","0","0","0","0","0","22","22","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Book Review—Introduction to Human Geography Using ArcGIS Online","Article","10.14358/pers.86.7.411","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","7","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Building Extraction from High-Resolution Remote Sensing Images Based on GrabCut with Automatic Selection of Foreground and Background Samples","Article","10.14358/pers.86.4.235","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","4","0","0","0","0","0","0","0","0","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Building Extraction from Lidar Data Using Statistical Methods","Article","10.14358/pers.87.1.33","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","1","2","2","0","2","0","0","0","2","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Building Facade Reconstruction Using Crowd- Sourced Photos and Two-Dimensional Maps","Article","10.14358/pers.86.11.677","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","11","3","3","0","3","0","0","0","3","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Building Shadow Detection Based on Improved Quick Shift Algorithm in GF‐2 Images","Article","10.14358/pers.23-00079r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","8","1","1","0","1","0","1","0","0","0","37","37","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Building a Comprehensive Digital Toolkit for Aerial Acquisition","Article","10.14358/pers.87.11.785","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","11","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","CFAR Edge Detection Using Hysteresis Thresholding for Polarimetric SAR Imagery","Article","10.14358/pers.22-00129r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","9","5","5","0","5","0","0","0","5","0","21","21","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Cadendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","8","1","1","0","1","0","0","0","1","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Cadendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","11","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","4","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","9","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","10","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","11","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","3","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","5","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","3","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","11","1","1","0","1","0","0","1","0","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","1","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","2","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","10","1","1","0","1","0","0","0","1","0","52","52","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","9","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","8","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","7","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","6","1","1","0","1","0","0","0","1","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","5","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","4","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","3","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","1","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","3","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","12","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","10","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","8","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","5","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","4","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","2","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Calendar","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","10","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
